event-id,visible,timestamp,location-long,location-lat,external-temperature,gps:hdop,gps:satellite-count,height-above-ellipsoid,tag-tech-spec,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
32050674966,true,2018-08-22 16:45:06.000,9.85724,46.87002,29.0,1.1,7,1633.89,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674834,true,2018-08-22 17:00:09.000,9.85494,46.86994,30.0,1.8,6,1723.07,"6:6","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674812,true,2018-08-22 17:15:06.000,9.85466,46.86821,30.5,1.3,7,1746.46,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674803,true,2018-08-22 17:45:09.000,9.85456,46.86876,30.5,1.1,8,1734.43,"8:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674885,true,2018-08-23 09:15:05.000,9.856,46.86769,34.5,1.8,7,1770.15,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050675668,true,2018-08-23 09:30:12.000,9.8668,46.82944,30.0,1.6,6,1838.39,"6:6","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678113,true,2018-08-23 09:45:12.000,9.90274,46.80308,30.5,2.2,5,1839.93,"5:5","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678667,true,2018-08-23 10:15:08.000,9.90508,46.80149,34.0,1.3,7,2116.48,"7:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678535,true,2018-08-23 10:30:11.000,9.90433,46.80173,37.5,1.2,7,2080.81,"7:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050677580,true,2018-08-23 10:45:05.000,9.8899,46.81068,29.0,2.2,5,2080.31,"5:6","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050675098,true,2018-08-23 11:00:06.000,9.8607,46.84468,28.5,2.4,8,1743.13,"8:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674842,true,2018-08-23 11:15:12.000,9.85508,46.87004,31.0,3.1,4,1743.77,"4:4","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050674935,true,2018-08-23 11:30:11.000,9.8568,46.86885,32.0,3.4,5,1682.9,"5:5","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050675856,true,2018-08-23 11:45:07.000,9.86756,46.82726,28.5,2.4,8,1832.2,"8:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050677849,true,2018-08-23 12:00:05.000,9.89973,46.80518,26.5,2.3,7,2058.26,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678862,true,2018-08-23 12:15:06.000,9.90576,46.80061,31.0,2.2,7,2089.61,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678768,true,2018-08-23 12:30:09.000,9.90543,46.80076,32.5,1.4,7,2103.88,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678626,true,2018-08-23 12:45:07.000,9.9049,46.80137,32.5,3.1,7,2075.37,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678715,true,2018-08-23 13:15:10.000,9.90523,46.80174,33.0,1.5,7,2108.41,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050679003,true,2018-08-23 13:45:07.000,9.90618,46.79993,29.0,1.7,7,2102.63,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678719,true,2018-08-23 14:15:05.000,9.90525,46.80126,26.0,3.0,6,2131.25,"6:6","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678732,true,2018-08-23 14:45:07.000,9.9053,46.80156,26.5,1.5,8,2116.97,"8:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678507,true,2018-08-23 15:00:08.000,9.90416,46.80134,23.0,1.4,8,2094.54,"8:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678763,true,2018-08-23 15:15:05.000,9.90541,46.80148,26.0,1.6,8,2099.35,"8:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678587,true,2018-08-23 15:30:11.000,9.90472,46.80176,26.0,3.1,6,2099.67,"6:6","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678572,true,2018-08-23 15:45:11.000,9.90461,46.80163,27.5,2.3,7,2088.67,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678557,true,2018-08-23 16:00:11.000,9.90453,46.802,28.5,2.6,6,2102.23,"6:6","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678693,true,2018-08-23 16:15:11.000,9.90515,46.80166,28.5,1.7,7,2072.9,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678628,true,2018-08-23 16:30:05.000,9.90492,46.80175,26.5,1.4,8,2107.45,"8:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678543,true,2018-08-23 16:45:11.000,9.90442,46.8001,27.5,2.3,6,1993.5,"6:6","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678644,true,2018-08-23 17:00:06.000,9.90499,46.80131,25.5,1.6,8,2085.67,"8:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678592,true,2018-08-23 17:15:06.000,9.90474,46.802,23.5,1.3,8,2098.81,"8:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050676734,true,2018-08-23 17:30:08.000,9.87541,46.81028,21.0,1.5,7,1930.08,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050676446,true,2018-08-23 17:45:09.000,9.87183,46.81137,23.5,1.5,7,1930.9,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678515,true,2018-08-24 09:15:11.000,9.90423,46.80228,27.0,2.1,7,2106.12,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678298,true,2018-08-24 09:45:11.000,9.90325,46.80248,28.0,2.8,5,2105.08,"5:5","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050675010,true,2018-08-24 10:17:21.000,9.85804,46.87118,23.0,1.8,7,1608.33,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050675077,true,2018-08-24 10:30:05.000,9.85968,46.87303,27.0,1.4,7,1445.86,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050676621,true,2018-08-24 10:45:09.000,9.87322,46.85702,27.0,1.3,7,1612.2,"7:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050676072,true,2018-08-24 11:00:09.000,9.86877,46.82182,25.0,1.3,7,1892.39,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050677912,true,2018-08-24 11:15:11.000,9.90112,46.80355,24.0,1.8,7,2027.14,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678704,true,2018-08-24 11:30:09.000,9.9052,46.80063,32.5,2.8,7,2098.4,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050679221,true,2018-08-24 12:00:05.000,9.90701,46.79836,30.0,1.1,8,2086.7,"8:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050679084,true,2018-08-24 12:30:05.000,9.90653,46.80005,32.5,1.4,8,2115.72,"8:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050677841,true,2018-08-24 13:30:07.000,9.89966,46.80428,27.0,1.3,8,2006.61,"8:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678562,true,2018-08-24 13:45:05.000,9.90457,46.80171,29.0,1.7,6,2055.15,"6:6","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678104,true,2018-08-24 14:15:06.000,9.90271,46.80285,29.0,1.8,7,2089.03,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678221,true,2018-08-24 14:30:11.000,9.90305,46.80272,27.0,1.4,7,2088.38,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678447,true,2018-08-24 14:45:05.000,9.90374,46.80303,28.0,1.6,7,2103.88,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050677852,true,2018-08-24 15:00:08.000,9.89982,46.80496,25.5,1.4,7,2019.29,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678441,true,2018-08-24 15:15:05.000,9.90372,46.80315,26.0,1.1,8,2111.14,"8:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678424,true,2018-08-24 15:30:11.000,9.90366,46.80329,27.0,2.5,7,2111.09,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678523,true,2018-08-24 15:45:11.000,9.90427,46.80334,28.5,2.2,7,2109.58,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678384,true,2018-08-24 16:30:11.000,9.9035,46.80289,21.5,1.6,6,2093.62,"6:6","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678391,true,2018-08-24 16:45:12.000,9.90351,46.80293,24.5,2.1,5,2093.31,"5:5","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050677682,true,2018-08-24 17:30:06.000,9.89501,46.80733,23.0,1.5,7,2013.47,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050675419,true,2018-08-24 17:45:06.000,9.86516,46.82715,22.5,2.4,6,1773.97,"6:6","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050675302,true,2018-08-25 10:15:05.000,9.86417,46.87674,26.0,1.4,7,1250.08,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050675051,true,2018-08-25 10:45:10.000,9.85884,46.81631,20.0,1.3,8,1784.2,"8:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678724,true,2018-08-25 11:00:12.000,9.90526,46.80057,23.5,2.4,7,2057.07,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678811,true,2018-08-25 11:15:09.000,9.9056,46.80062,27.5,1.3,7,2109.85,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678555,true,2018-08-25 14:00:07.000,9.90451,46.80142,23.0,2.7,7,2071.07,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678645,true,2018-08-25 14:30:09.000,9.90499,46.80133,22.0,1.5,7,2096.13,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678652,true,2018-08-25 15:00:12.000,9.90501,46.80186,25.0,3.7,6,2099.79,"6:6","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678488,true,2018-08-25 15:30:11.000,9.90403,46.8023,23.5,2.5,6,2101.34,"6:6","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050679037,true,2018-08-25 16:00:12.000,9.90631,46.80084,24.0,2.2,7,2155.75,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050679164,true,2018-08-25 16:15:11.000,9.90687,46.80044,20.5,1.7,7,2107.52,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678502,true,2018-08-25 17:00:06.000,9.90412,46.80128,19.0,1.2,8,2089.58,"8:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050676597,true,2018-08-25 17:15:12.000,9.87298,46.81173,16.0,2.1,5,2090.34,"5:5","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050675134,true,2018-08-26 09:00:12.000,9.86183,46.86494,16.5,1.8,7,1738.45,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678629,true,2018-08-26 10:00:10.000,9.90493,46.80262,25.5,2.6,5,2083.25,"5:6","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678616,true,2018-08-26 10:30:12.000,9.90484,46.80207,26.0,1.7,7,2126.59,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050677696,true,2018-08-26 10:45:12.000,9.89535,46.80762,22.0,2.5,7,1994.99,"7:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050675122,true,2018-08-26 11:00:11.000,9.86124,46.84034,20.0,1.6,7,1690.18,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050675201,true,2018-08-26 11:15:12.000,9.86291,46.87166,24.5,3.3,5,1602.04,"5:5","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050675505,true,2018-08-26 11:30:09.000,9.86577,46.86563,27.0,1.9,8,1652.59,"8:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050676609,true,2018-08-26 11:45:07.000,9.8731,46.81923,25.0,3.9,7,2097.39,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678501,true,2018-08-26 12:00:07.000,9.90411,46.80167,29.0,1.1,8,2104.37,"8:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678510,true,2018-08-26 12:30:11.000,9.90418,46.80198,26.5,3.7,6,2103.91,"6:6","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678598,true,2018-08-26 13:30:12.000,9.90475,46.80123,29.0,1.3,8,2057.12,"8:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050676240,true,2018-08-26 14:15:06.000,9.87039,46.8128,24.0,1.3,8,2046.79,"8:8","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050675253,true,2018-08-26 14:30:06.000,9.86356,46.86051,22.5,3.8,7,1797.27,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050673898,true,2018-08-26 14:45:12.000,9.85193,46.86894,25.5,3.2,7,1719.45,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678524,true,2018-08-26 15:15:08.000,9.90429,46.80146,25.0,1.9,7,2089.27,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
32050678553,true,2018-08-26 16:00:05.000,9.90447,46.80239,28.0,2.2,7,2168.77,"7:7","gps","Nucifraga caryocatactes","19","K125864","Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)"
